Platform,Category,Problem Name,URL,Difficulty,Key Concept,Chapter
LeetCode,Array,2598. Smallest Missing Non-negative Integer After Operations,https://leetcode.com/problems/smallest-missing-non-negative-integer-after-operations/,Medium,"Array, Hash Table, Math, Greedy",2. Basic Geometry
LeetCode,Array,2599. Make the Prefix Sum Non-negative,https://leetcode.com/problems/make-the-prefix-sum-non-negative/,Medium,"Array, Greedy, Heap (Priority Queue)",2. Basic Geometry
LeetCode,Array,2603. Collect Coins in a Tree,https://leetcode.com/problems/collect-coins-in-a-tree/,Hard,"Array, Tree, Graph Theory, Topological Sort",2. Basic Geometry
LeetCode,Array,2605. Form Smallest Number From Two Digit Arrays,https://leetcode.com/problems/form-smallest-number-from-two-digit-arrays/,Easy,"Array, Hash Table, Enumeration",2. Basic Geometry
LeetCode,Array,2606. Find the Substring With Maximum Cost,https://leetcode.com/problems/find-the-substring-with-maximum-cost/,Medium,"Array, Hash Table, String, Dynamic Programming",2. Basic Geometry
LeetCode,Array,2607. Make K-Subarray Sums Equal,https://leetcode.com/problems/make-k-subarray-sums-equal/,Medium,"Array, Math, Greedy, Sorting, Number Theory",2. Basic Geometry
LeetCode,Array,2611. Mice and Cheese,https://leetcode.com/problems/mice-and-cheese/,Medium,"Array, Greedy, Sorting, Heap (Priority Queue)",2. Basic Geometry
LeetCode,General,2618. Check if Object Instance of Class,https://leetcode.com/problems/check-if-object-instance-of-class/,Medium,N/A,2. Basic Geometry
LeetCode,General,2619. Array Prototype Last,https://leetcode.com/problems/array-prototype-last/,Easy,N/A,2. Basic Geometry
LeetCode,General,2625. Flatten Deeply Nested Array,https://leetcode.com/problems/flatten-deeply-nested-array/,Medium,N/A,2. Basic Geometry
LeetCode,General,2626. Array Reduce Transformation,https://leetcode.com/problems/array-reduce-transformation/,Easy,N/A,2. Basic Geometry
LeetCode,General,2634. Filter Elements from Array,https://leetcode.com/problems/filter-elements-from-array/,Easy,N/A,2. Basic Geometry
LeetCode,General,2635. Apply Transform Over Each Element in Array,https://leetcode.com/problems/apply-transform-over-each-element-in-array/,Easy,N/A,2. Basic Geometry
LeetCode,Array,2638. Count the Number of K-Free Subsets,https://leetcode.com/problems/count-the-number-of-k-free-subsets/,Medium,"Array, Math, Dynamic Programming, Sorting, Combinatorics",2. Basic Geometry
LeetCode,Array,2640. Find the Score of All Prefixes of an Array,https://leetcode.com/problems/find-the-score-of-all-prefixes-of-an-array/,Medium,"Array, Prefix Sum",2. Basic Geometry
LeetCode,Array,2644. Find the Maximum Divisibility Score,https://leetcode.com/problems/find-the-maximum-divisibility-score/,Easy,Array,2. Basic Geometry
LeetCode,General,2649. Nested Array Generator,https://leetcode.com/problems/nested-array-generator/,Medium,N/A,2. Basic Geometry
LeetCode,Array,2653. Sliding Subarray Beauty,https://leetcode.com/problems/sliding-subarray-beauty/,Medium,"Array, Hash Table, Sliding Window",2. Basic Geometry
LeetCode,Array,2654. Minimum Number of Operations to Make All Array Elements Equal to 1,https://leetcode.com/problems/minimum-number-of-operations-to-make-all-array-elements-equal-to-1/,Medium,"Array, Math, Number Theory",2. Basic Geometry
LeetCode,Array,2655. Find Maximal Uncovered Ranges,https://leetcode.com/problems/find-maximal-uncovered-ranges/,Medium,"Array, Sorting",2. Basic Geometry
LeetCode,Array,2656. Maximum Sum With Exactly K Elements ,https://leetcode.com/problems/maximum-sum-with-exactly-k-elements/,Easy,"Array, Greedy",2. Basic Geometry
LeetCode,Array,2657. Find the Prefix Common Array of Two Arrays,https://leetcode.com/problems/find-the-prefix-common-array-of-two-arrays/,Medium,"Array, Hash Table, Bit Manipulation",2. Basic Geometry
LeetCode,Array,2660. Determine the Winner of a Bowling Game,https://leetcode.com/problems/determine-the-winner-of-a-bowling-game/,Easy,"Array, Simulation",2. Basic Geometry
LeetCode,Array,2662. Minimum Cost of a Path With Special Roads,https://leetcode.com/problems/minimum-cost-of-a-path-with-special-roads/,Medium,"Array, Graph Theory, Heap (Priority Queue), Shortest Path",2. Basic Geometry
LeetCode,Array,2670. Find the Distinct Difference Array,https://leetcode.com/problems/find-the-distinct-difference-array/,Easy,"Array, Hash Table",2. Basic Geometry
LeetCode,Array,2672. Number of Adjacent Elements With the Same Color,https://leetcode.com/problems/number-of-adjacent-elements-with-the-same-color/,Medium,Array,2. Basic Geometry
LeetCode,Array,2673. Make Costs of Paths Equal in a Binary Tree,https://leetcode.com/problems/make-costs-of-paths-equal-in-a-binary-tree/,Medium,"Array, Dynamic Programming, Greedy, Tree, Binary Tree",2. Basic Geometry
LeetCode,General,2675. Array of Objects to Matrix,https://leetcode.com/problems/array-of-objects-to-matrix/,Hard,N/A,2. Basic Geometry
LeetCode,General,2677. Chunk Array,https://leetcode.com/problems/chunk-array/,Easy,N/A,2. Basic Geometry
LeetCode,Array,2678. Number of Senior Citizens,https://leetcode.com/problems/number-of-senior-citizens/,Easy,"Array, String",2. Basic Geometry
LeetCode,Array,2680. Maximum OR,https://leetcode.com/problems/maximum-or/,Medium,"Array, Greedy, Bit Manipulation, Prefix Sum",2. Basic Geometry
LeetCode,Array,2681. Power of Heroes,https://leetcode.com/problems/power-of-heroes/,Hard,"Array, Math, Dynamic Programming, Sorting, Prefix Sum",2. Basic Geometry
LeetCode,Array,2682. Find the Losers of the Circular Game,https://leetcode.com/problems/find-the-losers-of-the-circular-game/,Easy,"Array, Hash Table, Simulation",2. Basic Geometry
LeetCode,Array,2683. Neighboring Bitwise XOR,https://leetcode.com/problems/neighboring-bitwise-xor/,Medium,"Array, Bit Manipulation",2. Basic Geometry
LeetCode,General,2695. Array Wrapper,https://leetcode.com/problems/array-wrapper/,Easy,N/A,2. Basic Geometry
LeetCode,Graph Theory,2699. Modify Graph Edge Weights,https://leetcode.com/problems/modify-graph-edge-weights/,Hard,"Graph Theory, Heap (Priority Queue), Shortest Path",2. Basic Geometry
LeetCode,General,2700. Differences Between Two Objects,https://leetcode.com/problems/differences-between-two-objects/,Medium,N/A,2. Basic Geometry
LeetCode,Database,2701. Consecutive Transactions with Increasing Amounts,https://leetcode.com/problems/consecutive-transactions-with-increasing-amounts/,Hard,Database,2. Basic Geometry
LeetCode,Array,2706. Buy Two Chocolates,https://leetcode.com/problems/buy-two-chocolates/,Easy,"Array, Greedy, Sorting",2. Basic Geometry
LeetCode,Array,2707. Extra Characters in a String,https://leetcode.com/problems/extra-characters-in-a-string/,Medium,"Array, Hash Table, String, Dynamic Programming, Trie",2. Basic Geometry
LeetCode,Array,2708. Maximum Strength of a Group,https://leetcode.com/problems/maximum-strength-of-a-group/,Medium,"Array, Dynamic Programming, Backtracking, Greedy, Bit Manipulation, Sorting, Enumeration",2. Basic Geometry
LeetCode,Array,2709. Greatest Common Divisor Traversal,https://leetcode.com/problems/greatest-common-divisor-traversal/,Hard,"Array, Math, Union-Find, Number Theory",2. Basic Geometry
LeetCode,String,2712. Minimum Cost to Make All Characters Equal,https://leetcode.com/problems/minimum-cost-to-make-all-characters-equal/,Medium,"String, Dynamic Programming, Greedy",2. Basic Geometry
LeetCode,Array,2717. Semi-Ordered Permutation,https://leetcode.com/problems/semi-ordered-permutation/,Easy,"Array, Simulation",2. Basic Geometry
LeetCode,Array,2718. Sum of Matrix After Queries,https://leetcode.com/problems/sum-of-matrix-after-queries/,Medium,"Array, Hash Table",2. Basic Geometry
LeetCode,General,2722. Join Two Arrays by ID,https://leetcode.com/problems/join-two-arrays-by-id/,Medium,N/A,2. Basic Geometry
LeetCode,Array,2728. Count Houses in a Circular Street,https://leetcode.com/problems/count-houses-in-a-circular-street/,Easy,"Array, Interactive",2. Basic Geometry
LeetCode,Array,2731. Movement of Robots,https://leetcode.com/problems/movement-of-robots/,Medium,"Array, Brainteaser, Sorting, Prefix Sum",2. Basic Geometry
LeetCode,Array,2733. Neither Minimum nor Maximum,https://leetcode.com/problems/neither-minimum-nor-maximum/,Easy,"Array, Sorting",2. Basic Geometry
LeetCode,Array,2735. Collecting Chocolates,https://leetcode.com/problems/collecting-chocolates/,Medium,"Array, Enumeration",2. Basic Geometry
LeetCode,Array,2737. Find the Closest Marked Node,https://leetcode.com/problems/find-the-closest-marked-node/,Medium,"Array, Graph Theory, Heap (Priority Queue), Shortest Path",2. Basic Geometry
LeetCode,Array,2740. Find the Value of the Partition,https://leetcode.com/problems/find-the-value-of-the-partition/,Medium,"Array, Sorting",2. Basic Geometry
LeetCode,Array,2741. Special Permutations,https://leetcode.com/problems/special-permutations/,Medium,"Array, Dynamic Programming, Bit Manipulation, Bitmask",2. Basic Geometry
LeetCode,Array,2742. Painting the Walls,https://leetcode.com/problems/painting-the-walls/,Hard,"Array, Dynamic Programming",2. Basic Geometry
LeetCode,Array,2744. Find Maximum Number of String Pairs,https://leetcode.com/problems/find-maximum-number-of-string-pairs/,Easy,"Array, Hash Table, String, Simulation",2. Basic Geometry
LeetCode,Array,2746. Decremental String Concatenation,https://leetcode.com/problems/decremental-string-concatenation/,Medium,"Array, String, Dynamic Programming",2. Basic Geometry
LeetCode,Array,2747. Count Zero Request Servers,https://leetcode.com/problems/count-zero-request-servers/,Medium,"Array, Hash Table, Sliding Window, Sorting",2. Basic Geometry
LeetCode,Array,2748. Number of Beautiful Pairs,https://leetcode.com/problems/number-of-beautiful-pairs/,Easy,"Array, Hash Table, Math, Counting, Number Theory",2. Basic Geometry
LeetCode,Array,2750. Ways to Split Array Into Good Subarrays,https://leetcode.com/problems/ways-to-split-array-into-good-subarrays/,Medium,"Array, Math, Dynamic Programming",2. Basic Geometry
LeetCode,Array,2751. Robot Collisions,https://leetcode.com/problems/robot-collisions/,Hard,"Array, Stack, Sorting, Simulation",2. Basic Geometry
LeetCode,General,2757. Generate Circular Array Values,https://leetcode.com/problems/generate-circular-array-values/,Medium,N/A,2. Basic Geometry
LeetCode,Array,2760. Longest Even Odd Subarray With Threshold,https://leetcode.com/problems/longest-even-odd-subarray-with-threshold/,Easy,"Array, Sliding Window",2. Basic Geometry
LeetCode,Array,2761. Prime Pairs With Target Sum,https://leetcode.com/problems/prime-pairs-with-target-sum/,Medium,"Array, Math, Enumeration, Number Theory",2. Basic Geometry
LeetCode,Array,2762. Continuous Subarrays,https://leetcode.com/problems/continuous-subarrays/,Medium,"Array, Queue, Sliding Window, Heap (Priority Queue), Ordered Set, Monotonic Queue",2. Basic Geometry
LeetCode,Array,2763. Sum of Imbalance Numbers of All Subarrays,https://leetcode.com/problems/sum-of-imbalance-numbers-of-all-subarrays/,Hard,"Array, Hash Table, Enumeration",2. Basic Geometry
LeetCode,Array,2765. Longest Alternating Subarray,https://leetcode.com/problems/longest-alternating-subarray/,Easy,"Array, Enumeration",2. Basic Geometry
LeetCode,Array,2766. Relocate Marbles,https://leetcode.com/problems/relocate-marbles/,Medium,"Array, Hash Table, Sorting, Simulation",2. Basic Geometry
LeetCode,Array,2768. Number of Black Blocks,https://leetcode.com/problems/number-of-black-blocks/,Medium,"Array, Hash Table, Enumeration",2. Basic Geometry
LeetCode,Array,2770. Maximum Number of Jumps to Reach the Last Index,https://leetcode.com/problems/maximum-number-of-jumps-to-reach-the-last-index/,Medium,"Array, Dynamic Programming",2. Basic Geometry
LeetCode,Array,2771. Longest Non-decreasing Subarray From Two Arrays,https://leetcode.com/problems/longest-non-decreasing-subarray-from-two-arrays/,Medium,"Array, Dynamic Programming",2. Basic Geometry
LeetCode,Array,2772. Apply Operations to Make All Array Elements Equal to Zero,https://leetcode.com/problems/apply-operations-to-make-all-array-elements-equal-to-zero/,Medium,"Array, Prefix Sum",2. Basic Geometry
LeetCode,General,2774. Array Upper Bound,https://leetcode.com/problems/array-upper-bound/,Easy,N/A,2. Basic Geometry
LeetCode,Array,2780. Minimum Index of a Valid Split,https://leetcode.com/problems/minimum-index-of-a-valid-split/,Medium,"Array, Hash Table, Sorting",2. Basic Geometry
LeetCode,Array,2781. Length of the Longest Valid Substring,https://leetcode.com/problems/length-of-the-longest-valid-substring/,Hard,"Array, Hash Table, String, Sliding Window",2. Basic Geometry
LeetCode,Union-Find,2782. Number of Unique Categories,https://leetcode.com/problems/number-of-unique-categories/,Medium,"Union-Find, Interactive, Counting",2. Basic Geometry
LeetCode,Array,2784. Check if Array is Good,https://leetcode.com/problems/check-if-array-is-good/,Easy,"Array, Hash Table, Sorting",2. Basic Geometry
LeetCode,Array,2786. Visit Array Positions to Maximize Score,https://leetcode.com/problems/visit-array-positions-to-maximize-score/,Medium,"Array, Dynamic Programming",2. Basic Geometry
LeetCode,Array,2788. Split Strings by Separator,https://leetcode.com/problems/split-strings-by-separator/,Easy,"Array, String",2. Basic Geometry
LeetCode,Array,2789. Largest Element in an Array after Merge Operations,https://leetcode.com/problems/largest-element-in-an-array-after-merge-operations/,Medium,"Array, Greedy",2. Basic Geometry
LeetCode,General,2794. Create Object from Two Arrays,https://leetcode.com/problems/create-object-from-two-arrays/,Easy,N/A,2. Basic Geometry
LeetCode,Array,2798. Number of Employees Who Met the Target,https://leetcode.com/problems/number-of-employees-who-met-the-target/,Easy,Array,2. Basic Geometry
LeetCode,Array,2799. Count Complete Subarrays in an Array,https://leetcode.com/problems/count-complete-subarrays-in-an-array/,Medium,"Array, Hash Table, Sliding Window",2. Basic Geometry
LeetCode,General,2804. Array Prototype ForEach,https://leetcode.com/problems/array-prototype-foreach/,Easy,N/A,2. Basic Geometry
LeetCode,Array,2808. Minimum Seconds to Equalize a Circular Array,https://leetcode.com/problems/minimum-seconds-to-equalize-a-circular-array/,Medium,"Array, Hash Table",2. Basic Geometry
LeetCode,Array,2809. Minimum Time to Make Array Sum At Most x,https://leetcode.com/problems/minimum-time-to-make-array-sum-at-most-x/,Hard,"Array, Dynamic Programming, Sorting",2. Basic Geometry
LeetCode,Array,2811. Check if it is Possible to Split Array,https://leetcode.com/problems/check-if-it-is-possible-to-split-array/,Medium,"Array, Dynamic Programming, Greedy",2. Basic Geometry
LeetCode,Array,2813. Maximum Elegance of a K-Length Subsequence,https://leetcode.com/problems/maximum-elegance-of-a-k-length-subsequence/,Hard,"Array, Hash Table, Stack, Greedy, Sorting, Heap (Priority Queue)",2. Basic Geometry
LeetCode,Array,2815. Max Pair Sum in an Array,https://leetcode.com/problems/max-pair-sum-in-an-array/,Easy,"Array, Hash Table",2. Basic Geometry
LeetCode,Array,2818. Apply Operations to Maximize Score,https://leetcode.com/problems/apply-operations-to-maximize-score/,Hard,"Array, Math, Stack, Greedy, Sorting, Monotonic Stack, Number Theory",2. Basic Geometry
LeetCode,Array,2828. Check if a String Is an Acronym of Words,https://leetcode.com/problems/check-if-a-string-is-an-acronym-of-words/,Easy,"Array, String",2. Basic Geometry
LeetCode,Math,2829. Determine the Minimum Sum of a k-avoiding Array,https://leetcode.com/problems/determine-the-minimum-sum-of-a-k-avoiding-array/,Medium,"Math, Greedy",2. Basic Geometry
LeetCode,Array,2832. Maximal Range That Each Element Is Maximum in It,https://leetcode.com/problems/maximal-range-that-each-element-is-maximum-in-it/,Medium,"Array, Stack, Monotonic Stack",2. Basic Geometry
LeetCode,Math,2834. Find the Minimum Possible Sum of a Beautiful Array,https://leetcode.com/problems/find-the-minimum-possible-sum-of-a-beautiful-array/,Medium,"Math, Greedy",2. Basic Geometry
